Layer,1_token,2_token,3_token,4_token,5_token,6_token,7_token,8_token,9_token,10_token,11_token,12_token,13_token,14_token,15_token,16_token,17_token,18_token,19_token,20_token,21_token,22_token,23_token,24_token,25_token,26_token,27_token,28_token,29_token,30_token,31_token,32_token,33_token,34_token,35_token,36_token,37_token,38_token,39_token,40_token,41_token,42_token,43_token,44_token,45_token,46_token,47_token,48_token,49_token,50_token,51_token,52_token,53_token,54_token,55_token,56_token,57_token,58_token,59_token,60_token,61_token,62_token,63_token,64_token,65_token,66_token,67_token,68_token,69_token,70_token,71_token,72_token,73_token,74_token,75_token,76_token,77_token,78_token,79_token,80_token,81_token,82_token,83_token,84_token,85_token,86_token,87_token,88_token,89_token,90_token,91_token,92_token,93_token,94_token,95_token,96_token,97_token,98_token,99_token,100_token
Layer_11,5.213961509395107e-06,3.476180136182042e-05,0.0008261950351635164,0.00012270738491417768,0.0002453438312554441,0.00043203894280021907,0.00014952458291432762,0.00019851245572390588,0.00017135086085945427,0.000439253447356438,0.0007004804614662908,0.0006058704457695955,0.00010095121759628182,0.00019561534346691211,0.0002457471127301452,0.0005567982018298864,0.00037270657570834573,4.944321958831641e-05,0.0006904731646863264,0.00010650414847583182,9.507683335683515e-05,0.00022838982950487943,0.00031571908697862336,0.0001450545499788002,7.090548568817956e-05,0.008968742399053426,0.00023328455287811894,0.00016370637689935125,0.00012225624910363358,0.0007425925835999617,0.00014015075920656672,0.0003374812599608873,0.00012219473737928865,0.00010085141946757524,0.0003219859199577847,0.0008608428303098492,0.00014208641408815353,0.0002569613834712128,0.00038730692066531826,0.00012971637355523312,4.865280609086161e-05,0.00011863901531303087,7.632414680934694e-05,0.0005912787352218668,0.00016835578683034835,0.0001342627065551741,0.0006199836375344603,8.889129289468068e-05,0.00014905654452032228,4.010052928953607e-05,0.0006871851306259812,2.6166833582205333e-05,0.0002473271640370128,0.00019292858640631913,2.9980307214145796e-05,4.2448071310445813e-05,0.00017044150756376553,4.1526666210677874e-05,0.00011942329992140428,0.00014559998967136133,0.0002891599023997897,0.00037922153833976194,0.00013324813190510295,0.00038609088887204217,0.0006493883225160021,0.00012240249324174164,4.9205996492415494e-05,0.00012140196791547582,0.0006431040909993564,0.0023881053525277216,0.0002562382335925481,0.000182986634561195,3.8929849994785494e-05,0.0009485515513460996,2.8350107336738054e-05,0.00021337294328184405,0.0001509809606244851,1.825452487814934e-05,0.000468296159589876,0.00012491383355595076,0.0006480320230442279,0.00010336774437291751,5.72571963500325e-05,0.00014626081857370212,1.5468058811458313e-05,0.015082610642676396,0.00010750002777862952,0.002023550271377854,2.790707968595522e-05,3.198828529586232e-05,0.00046978582011547587,2.5215531286448824e-05,4.0247755202295186e-05,6.745181328445445e-05,8.372688524913327e-06,9.283053537324628e-06,0.0001394658846341675,5.2578056599688556e-05,6.0084457118136925e-05,0.00040075000327099985
Layer_12,8.351824331843764e-06,4.798311264447463e-05,0.0009457318019566005,0.00012223184748339882,0.00022099207022826332,0.000495687099086684,0.00014190359725319013,0.00015608454070385682,0.00020345018379131467,0.0004131717959783072,0.0006725483320715522,0.0007847557765479635,0.0004050434933934818,0.0001316713314685859,0.0006452644475102603,0.000912928230277656,0.00016348770742747066,5.3621393849083304e-05,0.002708245218522946,7.934218065970395e-05,9.191631909119668e-05,0.00016259172819646587,0.00029121970743205196,0.0006695695973600396,9.318952912223162e-05,0.008777126042630265,0.0003238821714923674,9.881242461478206e-05,0.0002799316291359336,0.0006331196752816698,0.0002763766666024674,0.000198155266736181,9.014764542210803e-05,9.03345981682494e-05,0.0003259658831426384,0.0032172865517685004,0.00015417035735832872,0.00037501096443050513,0.00029049667001475695,0.000139735391184459,6.062481629042757e-05,0.00029434349718676937,9.047168195034042e-05,0.0013861381366435186,0.0001612963301762788,0.00015706554782037998,0.0002690594624832935,4.311825632896671e-05,0.00017895620205925816,0.000257453302109261,0.00044691301304413045,2.9550520971659872e-05,8.931049486066583e-05,0.00019485070455533998,4.646796754059324e-05,7.066130454404629e-05,0.00011020642354921506,4.21559753832575e-05,0.0002741609882345996,0.0003524965950354251,0.0007557610238133415,0.00031595979482610596,0.00019343806987783617,0.003694223108270349,0.001252173625945571,0.00032270191095759316,7.778221171473764e-05,9.9407812595845e-05,0.0011653536348245012,0.0006017473829702101,0.00046421040133880426,0.0001723347684219334,4.859107686546562e-05,0.0007538523134497962,5.5673327718817314e-05,7.694995956091374e-05,0.00021412845115311458,3.0177215845462932e-05,0.0003577768512545987,0.00011876772604058061,0.002324089720499008,0.00017355326609447275,4.6839613787597045e-05,0.0001028353284116942,2.451381836213581e-05,0.006589868040403137,5.258804566647786e-05,0.003304617961668135,6.902429897574318e-05,7.95942904498285e-05,0.0007656645282168029,4.850076925322355e-05,0.00012716847929065503,5.264086759224382e-05,8.14440995908525e-06,1.318437032043423e-05,0.0003662888035351999,1.8123631081026462e-05,9.496158116917286e-05,0.0014458386687792313
Layer_13,9.304390414228091e-06,9.112429640743373e-05,0.0007607197666349909,0.00021664935190897605,0.00032824173595877716,0.0003004401059388128,0.00020597512648030787,0.00021723830530646638,0.0004185563088089678,0.0006013132353638115,0.0005528378770744186,0.0016249246085071364,0.0004797456110348188,0.00017397633768674326,0.001348674441836445,0.0007757828896751254,0.0002685192099959465,7.127928371049434e-05,0.0003476097014592246,0.0001389345484701396,0.0002497880804973818,0.00016261176511355948,0.0005008173153227674,0.0006252893262741451,0.00010894602096014761,0.004590670663373995,0.0007456789656229693,0.00010193290317488391,0.0002505759315796935,0.0009140722222960707,0.00019962632261781796,0.00020359820095986492,0.00027943442484120357,0.00010846581355818149,0.001828162092162125,0.002571960750657677,0.00016325749254649096,0.00034256738134339816,0.000250226031471634,0.000266778673588064,9.923905807705197e-05,0.00023746840725074865,0.00012742512156539823,0.0026049833369149547,0.0003519310828585025,0.00024254692273257894,0.0005001630646101299,8.442211951719088e-05,0.00014588728531046108,0.00027975593076945415,0.00032014754022416776,6.732506216167167e-05,0.0012386889522636362,0.0003161466830761128,7.24422028929439e-05,0.00013423712414805777,0.0013662263895810156,0.00013154960322481202,0.0003290959407425723,0.0004184123142646389,0.0009784804414941885,0.00034989285124967495,0.000260350321776767,0.0029475652252208624,0.0014441155613992992,0.0003610283056332264,0.00011622777443614558,0.0003071047213800491,0.0004375430669424098,0.00064059526456666,0.0008792909029378244,0.00040288754792072723,0.00011381173710919699,0.000607376264813158,7.208893132696282e-05,0.00014971771986438398,0.0003655631214234531,4.088723676431982e-05,0.000455883664759682,0.0001500359103907556,0.004177942221849662,0.00018921156276974216,8.062050968809282e-05,0.00040593949822615675,3.7715957103858144e-05,0.0010088875023152118,4.756089435012165e-05,0.005527159204029011,5.715470836283506e-05,0.00021122536708162443,0.0024003129188599815,0.0001598984039901552,9.202606401635826e-05,5.524134010354626e-05,1.0432777093190756e-05,7.86580247020336e-06,0.00017323125357254158,4.578094526803195e-05,0.00020498928955703377,0.0010866044902542171
Layer_14,6.320838636497683e-06,0.00033319331137623005,0.0021361077174831306,0.000704301946459451,0.0009917103507533457,0.0006175538666675142,0.0006291248085497658,0.00040762621507747316,0.0006094292291629942,0.0014236073358304968,0.0011222465871962306,0.0017934444778359069,0.0006228560694338437,0.0006705413539242136,0.004328779937628428,0.0008281303774208755,0.0012344194103836698,0.0001286936137653933,0.0004193695518554345,0.000401325897400898,0.00024468629659997714,0.0002466950038541258,0.0004739773042572424,0.0007541701914079964,0.00021584899817045632,0.009802586882706748,0.0009862134481635379,0.00023304730483984643,0.00039621740092117774,0.002682599228900938,0.00046756441926943814,0.00040513873519602866,0.00048585969540049234,0.00012926717988217444,0.0012506426943745394,0.003239075542470392,0.00039240496627971055,0.0006108522306331634,0.0003418422084425912,0.00030841163721522235,0.00016269476789614436,0.0005263386121836639,0.00016933229175867528,0.004566195418354445,0.0007142653910204397,0.0004988097664236744,0.0005205007900978368,0.00012040495139072406,0.00033634514485417606,0.0012818056079656312,0.000723748320800561,0.0001497590054506353,0.007647602952720088,0.00024335891527125744,0.00020966807689774215,0.0003560034256105382,0.00043782603728061533,0.00014847677104388941,0.00041991381643390963,0.011787396442250818,0.0007289496390089054,0.0004821688213470762,0.00025364043114512407,0.0020341409978996694,0.0015413761416725306,0.00028949780246731194,0.00027668169529058355,0.0012427385338262618,0.0006528851961103923,0.0007952296216986031,0.0006400485484484283,0.00036558746864263984,0.00021541404433527962,0.0016785683318529562,7.263426859668364e-05,0.0004445221456120742,0.00017332772195539505,9.98667134210256e-05,0.0007225101644934284,0.00017812323670085561,0.014427948671270011,0.00017689885597909388,0.00036134403891147874,0.0003408884493459092,7.91600640610568e-05,0.008463851216104191,0.00010400006539157403,0.0019597026696374087,5.142469586871812e-05,0.0002689503990656779,0.01325027456296084,0.0005464810529929309,0.00012788653475581668,0.00010760787133929423,1.9619567868605576e-05,1.173591174582119e-05,0.00013478046720491775,4.7045594177082727e-05,0.0005075671672081228,0.0014102631177479452
Layer_15,1.0271421351404182e-05,0.00221100103586034,0.0019087846108122475,0.0015707738305445653,0.0013609222912505648,0.003367669283932279,0.0012948854003681772,0.0013287973586141805,0.0021251993843106986,0.0025123474448857175,0.0011256615343910308,0.007373068888086098,0.001956683392150205,0.002961665881997218,0.004404292974794497,0.003151951462685282,0.006254671323052584,0.0003108521902101552,0.0014732197273269836,0.0024071205229904144,0.00044779087334324196,0.0008061927556277439,0.0008471146349328827,0.003406827964428216,0.0003322239525572069,0.011843609456613117,0.006205035676851987,0.0003681692577393173,0.0005711401554222562,0.0035212762759237524,0.00045461390142931854,0.00039904483645077907,0.002215692138891908,0.0001575570270589233,0.0027483647843515677,0.004408245287945337,0.001050419206138868,0.002885812018312541,0.0006447538384674506,0.0005425630404438664,0.0005241539070162742,0.0008100559854076556,0.0003085868413763451,0.00581221099216622,0.0016261533011927172,0.0005340195480681414,0.003306867344419591,0.0003444436218224947,0.0007759839181835966,0.002007670365567752,0.0008849745199829126,0.0002709225641167125,0.010528121969147063,0.0002834040656781466,0.00017546920608083383,0.00577134725906717,0.00037562803783430354,0.000280281285095834,0.0007718019375651554,0.0024737325659174303,0.0009122273972185336,0.0024213650044554347,0.00020150941206250909,0.0022687908770251397,0.001948106248665805,0.0007053112304075429,0.0009517171461704328,0.0036688385333821893,0.0011153674928152668,0.0011299395526055463,0.0007096091647784569,0.0006708579756252076,0.00024874766743802245,0.002960273490430154,0.0001626185447709277,0.0005820531985705202,0.0008388510270432401,0.00014665981166217534,0.0017757580425552533,0.0003026321401549126,0.016939105955558868,0.0004614335550741089,0.001129150890944532,0.000656797963228785,0.00023306091675578955,0.009398500806250572,0.00016048876560476472,0.002588047835108507,8.844283610187631e-05,0.0006233492090691092,0.006805247072338716,0.007125883351272932,0.00032590037830636394,0.00037392401175869355,2.1620827002916736e-05,1.3822781189295105e-05,0.00011259594324049733,0.00012524981856485183,0.0008340402003028657,0.0031925849050367106
Layer_16,1.8983997534420498e-05,0.009499065844109717,0.006087103916577043,0.0033786130276512363,0.009849312777855376,0.007149697288219359,0.0109944459382198,0.004626378587956245,0.008879048915258555,0.006824167600558532,0.007389686212032031,0.013111366313113744,0.005846728592649511,0.007390755196008528,0.00676120550705968,0.011325257392209784,0.007910993026956374,0.000994203418647805,0.003799049491107335,0.005969514578598954,0.0017863668201365663,0.0019600190672641343,0.0024389881692922404,0.00985553078591899,0.008324598934218028,0.014611058005674894,0.027654478902012888,0.004200412766343876,0.010479830808737146,0.015218482267948152,0.002369462767419643,0.0064305883393129355,0.011003818033961407,0.002150220030452427,0.005172399732332862,0.00971442988306137,0.03014243069062998,0.003673993282609999,0.0024483032510937757,0.002727903984234281,0.00179723497861827,0.005712601674100657,0.002685379221684097,0.030314544557217618,0.00959241265072438,0.013954761988071423,0.015238642583544031,0.0056376374818251735,0.005157026687105112,0.0016430547289750003,0.007872750170536489,0.0014821263080924446,0.023532526261192288,0.001236210273541124,0.0010004939919849676,0.008568743247334396,0.0019199229887999535,0.0012315795584665625,0.002630814358593378,0.011616103520277027,0.005343062050508768,0.004927855674070129,0.0007256833590128571,0.045244867416719424,0.008127504048512823,0.0009552098427382754,0.018793137132883494,0.003912211750472042,0.002573733317574135,0.004083373476457079,0.03424030598729569,0.0018494787103571454,0.0024525528920572755,0.004280833289966621,0.0009365041427044804,0.059830255436850166,0.0015350190106159169,0.0008961705537143751,0.007065159819148903,0.001472950802948958,0.03340559576012462,0.007696396851055657,0.009324479092486269,0.0033368638183901567,0.0020137699511175405,0.05842640562145089,0.0016771152999421719,0.0025321993231185703,0.0001625275219036363,0.0011193958864813187,0.03878930055598175,0.0014797695120705612,0.0047913252301694026,0.003662759483783399,0.00012232683898282125,9.343024065502605e-05,0.00034039095968788996,0.0007415236004312141,0.007165657109794665,0.06449114915584175
Layer_17,0.0001287385494443534,0.0241289768458216,0.01825254094434964,0.016620342338012288,0.021755620866974447,0.019762671894830514,0.02184539096298851,0.01479812184516596,0.02756863157525256,0.016605151107599015,0.022677593370522487,0.022143016548731433,0.014563252462201514,0.017862600282663805,0.02180383718039788,0.03017003189386294,0.01741521805734552,0.004984660750425309,0.012058210479977542,0.018658092585981816,0.018859405367436466,0.013867605487309581,0.021907236817726043,0.03109321976419637,0.0170039493490846,0.03654397370953647,0.04773124949372424,0.01678719040789754,0.04174519262503399,0.047238262025144896,0.012808619066738788,0.014017314156751795,0.026330710979803513,0.020552899057309892,0.018985183793033007,0.02974017439840085,0.033430205804204534,0.025845540102309536,0.017031720908080725,0.018370035308593203,0.006342728939608687,0.031465762850696195,0.0028691720851562372,0.05259022033932696,0.034116379770493414,0.025482131310830235,0.03149699118159788,0.039938667932064756,0.034910230213601574,0.002179109134315484,0.05533888266405386,0.010646876292915814,0.01911351327023917,0.00819944469114594,0.006207178819272486,0.0197037902152897,0.005252711164921493,0.003650378313567592,0.003496012183317168,0.012836918869435398,0.023641965226425143,0.004444077486348099,0.006818158883892134,0.07409608510158963,0.021988389423313492,0.01208260172614411,0.05443851725830096,0.019505330992987267,0.00813897620406849,0.008747082310254058,0.08007699788522347,0.014852436457838274,0.007741614397122919,0.01944139734203216,0.0012272351749783518,0.07228401943701984,0.004598011014476309,0.0035180208854345596,0.019202057729742705,0.03646231058063165,0.0597012585272599,0.010628225084993963,0.0335140191348598,0.015950549889469454,0.002178836232815229,0.0710722842362744,0.0059215185263103475,0.014696440788821537,0.00046417468153473845,0.0013719742096611753,0.07022065261992338,0.004527096330366476,0.018900918776913675,0.004106008508743899,0.0008116825735871518,0.00047980559659461304,0.0011572379473566092,0.001373921842767029,0.1626773677244273,0.09567417675027912
Layer_18,0.0005442978946157871,0.038638752719711913,0.04824773923464369,0.029684074313923503,0.04611024020478819,0.04442516719336276,0.04225564441940409,0.043657324092466664,0.06943492780035282,0.04180797217371797,0.04940465454907399,0.060736001478231834,0.03977029536267312,0.04467426442693852,0.03518175325912769,0.05911969571243342,0.03423932291857288,0.02024284259423172,0.03957318443358767,0.03627576622042965,0.03061640853279479,0.03910856335512228,0.054028671846040294,0.04363569722304537,0.024678865500336638,0.05303261112016825,0.08222514895110496,0.04473329461200137,0.06509282003088401,0.06377813229311745,0.03265529066010131,0.03731844482949525,0.037159592788397866,0.02935202985255041,0.046928929473155065,0.05269058834125479,0.045368734931744564,0.036855818116530985,0.020582278866663174,0.04196921200027113,0.036007185211637524,0.04295151934448876,0.00529755740598916,0.05722225290434675,0.06624796592763339,0.028232571536805015,0.11182489331269305,0.04126210184968558,0.04915625396340521,0.030578170046695163,0.0557160913188162,0.017532806307047264,0.036006910316106,0.05584106207212996,0.012458353612507552,0.00880277829222905,0.024515604045991495,0.006644034370033889,0.014802881665456624,0.014065127137407464,0.034858733153607296,0.0031348946561603375,0.05384160006141511,0.08917278851386486,0.05079202991760212,0.02468268721926589,0.08244707923826024,0.051701127276931984,0.01638466992925541,0.05004809631619927,0.10194821253193559,0.04575301051657956,0.012794608135831559,0.045581202589245445,0.005653211076926656,0.07676626120548784,0.020479730902907785,0.013860204645659317,0.03049550850033711,0.06551006511671176,0.07123359900704902,0.023222277671590876,0.06892088033470957,0.020813741032205662,0.00485850231598306,0.08441688162929495,0.08259168097730743,0.00882766603969615,0.0030344035914329956,0.003723111011803818,0.09328271556369146,0.010279131479364878,0.0817251634416228,0.005986835395661829,0.0019479878266742566,0.0009851477689311297,0.0020428876240556645,0.0026770360229622587,0.10617017166214282,0.09818011229513957
Layer_19,0.0010322576050615562,0.08506001024394932,0.06754939300220568,0.05563740818652848,0.06709608346807457,0.07393974034566735,0.07144192255708613,0.06821802542709025,0.11064611966061998,0.06919698775276852,0.0670941405322548,0.07041829282309521,0.062385668129324556,0.05452919317974591,0.050989769763102384,0.06748359916550797,0.04762614471057823,0.030275480442010793,0.053539460554941284,0.06940972440931235,0.03518583821569357,0.05057165129231574,0.07209181470428871,0.08153537303471861,0.0314071144023172,0.08021883955221132,0.11237338529888363,0.0757904815708361,0.07995109187280128,0.07879462887912018,0.061573809133350504,0.04808357573994538,0.09495892678529572,0.06897306049271226,0.10784681059739429,0.0799577384722945,0.047922648837220035,0.05602621245698839,0.03310198015388756,0.06911899469293133,0.05229561568820046,0.055898273992912244,0.04657998130071949,0.09964944915701515,0.10671337061658986,0.0533894313800071,0.2175612615320991,0.05433606755035851,0.04545337648882456,0.03932973246213172,0.11284698365104921,0.07590850562554254,0.05278529403137956,0.09774471238051774,0.02172577612567238,0.07964277378418501,0.08559252195478621,0.03343517486133924,0.021075412733887612,0.03107704459878071,0.07104323892947782,0.0369659286439566,0.11554540029245883,0.13121776152380252,0.08602157584160026,0.05710342376683415,0.10579740138663593,0.0810266387315592,0.041710602130933694,0.08359985976936254,0.13715163250616283,0.08233053989736043,0.03199886147242643,0.1712322845158067,0.013361878516360882,0.1685831032290052,0.04751814240733117,0.024943845442468207,0.08373554271102535,0.07171309147885552,0.10662499964548715,0.07302457233449136,0.1433899563396283,0.08089489978997985,0.011830991408755511,0.11224581091489828,0.11250741634283766,0.009423693707503844,0.012262987941994652,0.027386988847335186,0.14317178399141994,0.004727614682565218,0.13636590399620888,0.09378945710775749,0.013450921630629232,0.0009614309398039546,0.0035045000432647713,0.008789063022782607,0.16118965922419193,0.1223467727780374
Layer_20,0.003570430248591715,0.12209267824744482,0.1385356434724812,0.11253878576460588,0.13463035700557288,0.14181805014981747,0.13851199431076122,0.12879536177913217,0.16758079443070067,0.12546450673943532,0.12746162460254892,0.12012025165233223,0.10032437270720028,0.08885119647202985,0.09453483639914015,0.10115090004066593,0.08951235208584028,0.07869856754435077,0.07452511558544911,0.1030266480545259,0.0701242071865116,0.08879518028242181,0.10114206503304407,0.13940017349218725,0.057290133868533086,0.10655450614338581,0.19959535531351233,0.1508904460471128,0.0889041805065341,0.09277480649498411,0.09976928669320523,0.14015000114539294,0.12059384551872536,0.17041493921761744,0.15224696257431053,0.14175489642352865,0.05350652763738398,0.08914517645059289,0.06493837384044948,0.11039501530597207,0.07925963591477132,0.15666149427575304,0.11093235878354028,0.15159001494338234,0.1513510870729834,0.0826118810402277,0.2747358249349721,0.07833475650163721,0.060469638655815415,0.1269240628029666,0.16867310380470307,0.1268489375138009,0.047555734559654624,0.15122947606613918,0.050935548306015335,0.10192743413652351,0.12506707037965498,0.11936190078418092,0.052493532107736544,0.07388727669604123,0.13726048232492616,0.022693458645107967,0.13166148642907996,0.17822602551146585,0.08445301020217565,0.10327351332857275,0.2090342298977868,0.11420900955232324,0.07990540826741228,0.15949620064618233,0.19289299622369072,0.15298543897985215,0.08277608363450302,0.23583428763135494,0.1103995161695767,0.29402682009881304,0.11953313684592318,0.02374180638437739,0.1672706639282069,0.1048919702266744,0.1310686824816609,0.094558277719703,0.1889428165845207,0.07882008356049093,0.08554291042776185,0.1393310439359014,0.21202138599353978,0.01731321343896315,0.033654850332321,0.07385725493039293,0.15097152405505768,0.015581146592012374,0.14450283387331808,0.1087835623733958,0.07796315422607829,0.005022147045944318,0.03922676681799607,0.034030208886709566,0.15833064460196056,0.1371261206888561
Layer_21,0.010132108520744452,0.1925457078134833,0.19446767738669407,0.16819525323678064,0.20977158907717838,0.227006116478884,0.23335252568363288,0.20521584404673118,0.22087822952462327,0.19753715434543884,0.1936754485161356,0.16661327797595896,0.1358898515586815,0.14635778756744428,0.13347562680500202,0.15751192346688195,0.14486901716807912,0.10339085832468813,0.11314631222665052,0.15134452782020977,0.11841332504185889,0.13533983696261584,0.1382487752473316,0.18687176149675339,0.07194658749523979,0.13181541765142468,0.227474537410719,0.18662759769427584,0.1179588668253693,0.20834800782177917,0.12465445744877351,0.17074996704563744,0.1546822577800251,0.2285658159208927,0.18659999545531641,0.19491766956233195,0.07578915338974018,0.10742806782313642,0.1316312829156054,0.14155005169598772,0.11720260521764786,0.19316054706305263,0.13863017583066506,0.18522387633353557,0.17419369201805987,0.08844916645096584,0.29351714277352886,0.10718022160879878,0.11928588802806368,0.1913766837253458,0.20806492775140636,0.12978103135456617,0.08507443779640547,0.2252907689971135,0.10297158918158857,0.15933117338211106,0.2003024363165605,0.16639075389728375,0.061670661166714255,0.19062833164868856,0.17835026117058367,0.12285772269988436,0.16117819806831077,0.22722541224400059,0.12050775900969381,0.165022722533546,0.2796692040449009,0.1547487146187698,0.18385768947095607,0.2625439223054075,0.2329553696969302,0.18265861522607002,0.1492891874599512,0.24354430832586457,0.18769829790081155,0.31792278524699213,0.1616056543471934,0.022254455298881273,0.2384945716423772,0.108639751394918,0.23930813122400044,0.103451618454918,0.30485133321781177,0.15347910636270562,0.10617181651111553,0.13105534658069912,0.2679342807235995,0.10018024265068212,0.09400638734671436,0.13026646586720858,0.28346945183584465,0.02251440795299271,0.32512725060805453,0.12122853691148015,0.11499984853192775,0.037023666056054734,0.03369813170098092,0.06393117411789717,0.1693895924959179,0.17371675536226405
Layer_22,0.01288072611316792,0.30135508521420634,0.2658998772675106,0.24964807232058547,0.28989080610469614,0.27978906717115326,0.306207220509623,0.2957461636417806,0.2813220128009297,0.2528943312044241,0.2335977059540758,0.21834674274995958,0.1753157445950916,0.17795469734984776,0.19208898021607904,0.20601876464942176,0.1855548717501908,0.13671955757381365,0.13594362488371284,0.19563484317302995,0.1787711095409252,0.1956219542697452,0.17438624054810353,0.2226794464046422,0.144387513411406,0.17397235283720264,0.2533331914250079,0.2352873876630698,0.12804642044310305,0.27079210241387214,0.18918955785081557,0.2647792467399961,0.23188125126827117,0.2975092708609705,0.22680625019687736,0.23678579011497838,0.12467370959684713,0.16979169945365932,0.1888789129940805,0.16857954821599713,0.17292743703686433,0.24231583894525804,0.21604605863693277,0.1930277373951653,0.21388322526660672,0.1612052533483486,0.36417231930075405,0.11746731824402151,0.1267149299532824,0.21705503185300148,0.2639282380045935,0.169456740554194,0.19089947913184566,0.2824767510611799,0.14629887522185528,0.19452497780725025,0.2597332320643545,0.21566232810302766,0.15598141219135433,0.2133904035885776,0.2817850424702897,0.21307132682245952,0.21647078747603452,0.24992143217529506,0.22606792880425142,0.19819692888272583,0.36850745598123036,0.24266428265977166,0.25732241574664405,0.3085928686087657,0.26006452416358544,0.17665150934010998,0.2959754679083025,0.336948412049474,0.2609522872480028,0.37662991249886973,0.2875475392859645,0.08830162307209749,0.35445166995317834,0.14652044224968108,0.3144594556598653,0.19465784747392587,0.3482517216439841,0.22439971774943906,0.1281851055743159,0.1865014403524583,0.3222852639942897,0.11044684390519531,0.14445058691823456,0.16610078435356476,0.34820100851356983,0.0481751102599393,0.3486326674444746,0.12954751938499007,0.11839560358526392,0.1036660403203516,0.07190882009813827,0.11211643214549996,0.34339506635649286,0.2525448613159824
Layer_23,0.014989505917092966,0.3836831929316089,0.3588545961063707,0.32377636670591453,0.36480061617048243,0.37515371015481064,0.3804596682777416,0.39659974986082164,0.36000485455080244,0.33346180836450856,0.29343419762819106,0.2627053117837551,0.23514602703020437,0.2167916331544397,0.23373302417387498,0.2588528033003825,0.24558813750842923,0.20266913506706669,0.19461689481560082,0.24594383272216902,0.2360859180528584,0.2201699061218693,0.2220204194453894,0.2883692475832963,0.20697526416188466,0.2512338843056487,0.27107339710305406,0.3002252472451661,0.19243432185530346,0.3253092795325062,0.267119923571647,0.33968181064649816,0.26910537977119126,0.3150498228810986,0.2729425201134503,0.3267744435381701,0.19902827674881832,0.2266079362958219,0.2666180533047825,0.18192337791685134,0.24491383420502336,0.34189531212371604,0.2832542817128539,0.2365166172940305,0.2458241844350703,0.24773660518371454,0.4090935891962848,0.14975937525101973,0.2237654299935587,0.22603687057406724,0.2797125180690533,0.25828918572668563,0.2942640176468278,0.3650574116663148,0.2690351143872613,0.2813753244603413,0.32246309133421164,0.26970781614701755,0.23150156476027484,0.22311893570109864,0.33183701198395904,0.2770455782011512,0.3041220851009763,0.22758480748923338,0.22574225145796267,0.3227407044096833,0.5011054383600346,0.30023193237475837,0.26037895354292706,0.3598446476565923,0.31036150808511975,0.24440146920891206,0.38484010673917174,0.31363241276337955,0.34383023902337834,0.39317468819789986,0.41092565794400904,0.1580318417064428,0.39495211287254506,0.25447292092584206,0.3539973569419089,0.32099343259324087,0.37830453686910914,0.3273232539397343,0.25264066069557395,0.3175984804388813,0.35983443186881914,0.15991565451146855,0.21899502743544494,0.24365131050247632,0.36747082248330115,0.15526019347271358,0.3466808458366095,0.18319627658759904,0.23389124000115974,0.24023539393040969,0.1432266183991386,0.12352916468954492,0.38936073620857314,0.3672853201860562
Layer_24,0.021466834566877056,0.4230522144006494,0.4340347499564756,0.3911062943193893,0.45132344700455246,0.4239836279348248,0.466065798729017,0.47802022978344433,0.43259269859876304,0.3772585217369481,0.3359653307337016,0.31050740988273745,0.29000292567506286,0.25582915703232756,0.2694273102168786,0.3173341357020255,0.284127440403314,0.2603599179031259,0.2614206748863417,0.2900504854036442,0.3018467644673365,0.25508300596389843,0.27832439582354906,0.3371921090320281,0.26036608444410103,0.2961833309853323,0.28863334213738384,0.3388251523376819,0.28366899039575666,0.3435948676756307,0.32445734131885584,0.37297997713224884,0.33507869456790923,0.3723720267634564,0.35124995234673406,0.36474370877515255,0.2510737509345001,0.27646729921878255,0.34020490332796927,0.2606621993234759,0.33198570165467983,0.38151558220121123,0.349365884223418,0.276687500244333,0.36046325356442943,0.29939504328914074,0.48475507626702286,0.23597421202229552,0.2735910658787556,0.30822330457522185,0.3425924856286916,0.3024364296792815,0.36768892988430496,0.4260648998113958,0.3383941671517459,0.3322011262401793,0.343291533915326,0.32885284796864395,0.2822474574585336,0.28280791037038644,0.4261071675121622,0.3594674914202187,0.3834115433534929,0.3121673546178892,0.3652600260727261,0.39985300605688034,0.5822115801414508,0.3781465670786433,0.29845991966006596,0.48542962838941356,0.3237929812747002,0.38872995835462415,0.4908647677332403,0.38200799931610163,0.3803719137474271,0.4601417420088062,0.484519220481589,0.23647386268133713,0.45765678744101024,0.3320291857578468,0.3706030073808506,0.38120798446990584,0.44642205763687215,0.36239909558792405,0.408771143260375,0.36764357325899677,0.4016683937506444,0.30637449562737645,0.26534083088711213,0.3201457175928226,0.4573118772357702,0.1340702519777551,0.46702504737371936,0.42763367295022664,0.2732774678624992,0.46350474171211115,0.2981921315521403,0.1413769190728797,0.41207165827268,0.6142318713245913
